trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
343,6564,6653,90,1.981506122453238,4.854295479282843,car,StraightCross,No violation of traffic lights
344,6568,6902,335,0.7543003373222319,1.5658587448738708,bicycle,StraightCross,red-light running
345,6598,6677,80,1.8116231720558242,4.6270876895118205,car,StraightCross,No violation of traffic lights
346,6600,6773,174,0.6607900465706348,1.758560565038594,bicycle,StraightCross,No violation of traffic lights
347,6621,6784,164,0.7231274646156639,1.893955636115364,motorcycle,StraightCross,No violation of traffic lights
349,6639,6868,230,1.7841226948956603,4.633006386642432,car,StraightCross,No violation of traffic lights
350,6668,6796,129,0.8030840463925457,2.171059120051795,motorcycle,StraightCross,No violation of traffic lights
354,6736,7018,283,0.713630666896798,1.708681700063063,bicycle,StraightCross,red-light running
369,7003,7452,450,1.5424404926350819,4.23305741505174,truck,StraightCross,No violation of traffic lights
373,7051,7118,68,0.766862116146171,1.9907717054942922,motorcycle,StraightCross,No violation of traffic lights
378,7122,7206,85,1.8374678564684068,4.7288737923796775,car,StraightCross,No violation of traffic lights
383,7301,7409,109,0.6323427854589907,1.4282359640755786,motorcycle,StraightCross,No violation of traffic lights
384,7321,7404,84,1.959370850741136,4.908677267637466,car,StraightCross,No violation of traffic lights
388,7367,7544,178,0.7594816409196596,1.630782922002855,motorcycle,StraightCross,red-light running
389,7400,7512,113,1.952898810466748,4.95051149726876,car,StraightCross,No violation of traffic lights
394,7530,7650,121,0.7887736676280975,1.780605650113327,motorcycle,StraightCross,No violation of traffic lights
396,7556,7757,202,1.9135307922822944,4.7427080075800445,car,StraightCross,No violation of traffic lights
397,7562,7618,57,1.8305844291090192,4.775836930826427,car,StraightCross,No violation of traffic lights
399,7656,8090,435,1.8426532498575274,4.532445371859482,car,StraightCross,No violation of traffic lights
405,7742,7841,100,0.8544181158432974,2.0110170934079443,motorcycle,StraightCross,red-light running
407,7763,7924,162,1.0607007944209135,2.9313814915424934,tricycle,StraightCross,No violation of traffic lights
410,7897,10766,2870,0.8027614822311301,2.283258691725916,motorcycle,StraightCross,No violation of traffic lights
411,7926,8033,108,0.7966859035665329,1.6968389460027238,motorcycle,StraightCross,No violation of traffic lights
414,7992,8125,134,0.7686906919382261,1.583877216018402,motorcycle,StraightCross,No violation of traffic lights
415,8002,8325,324,1.7942118549121797,4.657630537661425,car,StraightCross,No violation of traffic lights
416,8017,8232,216,0.7487845473741873,1.7819981480827825,bicycle,StraightCross,red-light running
417,8043,8477,435,0.6985344513200026,1.7382710095367544,bicycle,StraightCross,red-light running
419,8081,8218,138,1.4087360556707915,2.928536411827766,tricycle,StraightCross,No violation of traffic lights
420,8095,8434,340,0.7508111231304484,1.7578510105123955,bicycle,StraightCross,No violation of traffic lights
421,8094,8443,350,0.7468223312560739,1.775896671616058,bicycle,StraightCross,No violation of traffic lights
422,8135,8440,306,0.656979709406737,1.514929473820001,bicycle,StraightCross,yellow-light running 
423,8141,8441,301,0.6558804442508083,1.4721995252181783,bicycle,StraightCross,red-light running
425,8210,8446,237,0.9425942291579222,1.5856302387539216,motorcycle,StraightCross,red-light running
426,8216,8361,146,0.7040719809725335,1.700807442296939,bicycle,StraightCross,No violation of traffic lights
432,8448,8673,226,1.7381609467432437,4.322123430545646,car,StraightCross,No violation of traffic lights
437,8468,8762,295,0.690791874851711,1.4857921728258325,bicycle,StraightCross,No violation of traffic lights
441,8538,8793,256,0.8293043302700521,1.8389132740262302,motorcycle,StraightCross,red-light running
444,8606,8787,182,0.8840893167502691,1.8281463208357696,motorcycle,StraightCross,red-light running
445,8632,8727,96,1.7002913099910066,4.543318945323298,car,StraightCross,No violation of traffic lights
447,8650,8726,77,0.8229840755164659,1.9546318562199667,motorcycle,StraightCross,No violation of traffic lights
450,8723,8950,228,1.8667860985177682,4.47588365724299,car,StraightCross,No violation of traffic lights
454,8838,9102,265,0.794242633106424,1.927066709956222,motorcycle,StraightCross,red-light running
462,8993,9116,124,1.232135648563456,2.4003792666506123,tricycle,StraightCross,red-light running
463,8980,9104,125,0.8041529539282402,1.8138136472915416,motorcycle,StraightCross,red-light running
465,9014,9235,222,1.3591372540442859,2.479452398021393,tricycle,StraightCross,No violation of traffic lights
466,9090,9135,46,1.8697627779741153,4.909278497340541,car,StraightCross,yellow-light running 
474,9259,9326,68,0.8538274600682377,2.104868946993298,motorcycle,StraightCross,red-light running
477,9314,9481,168,0.7142476537258927,1.6816479822993728,bicycle,StraightCross,No violation of traffic lights
479,9353,9424,72,1.8707312151384154,4.718431960845179,car,StraightCross,No violation of traffic lights
480,9436,9877,442,2.0082429261443924,4.980381146410701,car,StraightCross,No violation of traffic lights
481,9448,9879,432,1.9318329643812349,4.938961247688199,car,StraightCross,No violation of traffic lights
483,9475,9812,338,1.9501481912343077,5.005891918464241,car,StraightCross,No violation of traffic lights
485,9474,9633,160,0.628882317225876,1.6526889743448863,bicycle,StraightCross,No violation of traffic lights
487,9527,9844,318,1.7739260251976732,4.74255157906119,car,StraightCross,No violation of traffic lights
488,9525,9601,77,1.72009102214309,4.155672778564689,car,StraightCross,No violation of traffic lights
489,9551,9891,341,1.7798573464583178,4.711226803778908,car,StraightCross,No violation of traffic lights
491,9572,9625,54,1.841641510129773,4.540135170102557,car,StraightCross,No violation of traffic lights
496,9612,9663,52,1.7827218737246229,4.580957903577444,car,StraightCross,No violation of traffic lights
502,9800,10145,346,0.7682503660781909,1.8639492215530769,tricycle,StraightCross,No violation of traffic lights
504,9824,10327,504,0.654887273330732,1.5087681652097829,bicycle,StraightCross,No violation of traffic lights
505,9830,10175,346,0.6435928925681444,1.4096165921983546,bicycle,StraightCross,No violation of traffic lights
507,9852,9956,105,1.8714146845114092,4.691888358025937,car,StraightCross,No violation of traffic lights
508,9868,9959,92,0.7957450251473295,1.9318466742090994,motorcycle,StraightCross,No violation of traffic lights
510,9872,9976,105,1.845650539564191,4.378948981713894,car,StraightCross,No violation of traffic lights
511,9887,10153,267,0.6705484419333547,1.6275463016186265,bicycle,StraightCross,No violation of traffic lights
512,9898,9977,80,0.7875624480986315,2.098780760692703,motorcycle,StraightCross,No violation of traffic lights
518,10068,10373,306,0.7295015943735297,1.6569754108747983,motorcycle,StraightCross,red-light running
519,10078,10436,359,1.9217368848670766,4.9700146950626625,car,StraightCross,No violation of traffic lights
520,10100,10250,151,0.9399947357045985,2.40876707985363,tricycle,StraightCross,red-light running
527,10206,10309,104,0.7239925976564373,1.5337280234675548,motorcycle,StraightCross,No violation of traffic lights
529,10253,10455,203,1.8113017305909502,4.515111421524225,car,StraightCross,No violation of traffic lights
534,10336,10553,218,0.9228314692200761,2.4022744587353624,motorcycle,StraightCross,No violation of traffic lights
537,10422,10529,108,1.8495198660957084,4.725296091634293,car,StraightCross,No violation of traffic lights
538,10400,10690,291,0.7366082591589137,1.6910073274877697,bicycle,StraightCross,red-light running
539,10419,10691,273,0.7431408023771854,1.6222403822187348,bicycle,StraightCross,red-light running
540,10447,10720,274,1.7102515694587723,3.453981065917495,car,StraightCross,No violation of traffic lights
542,10470,10554,85,2.0276775753833562,4.951777998456015,car,StraightCross,No violation of traffic lights
543,10495,10566,72,1.865884548217648,4.6380774658245745,car,StraightCross,No violation of traffic lights
547,10547,10700,154,0.6683301319734055,1.4441011296281812,bicycle,StraightCross,No violation of traffic lights
548,10552,10662,111,0.809926924218473,2.0374638857099425,motorcycle,StraightCross,No violation of traffic lights
549,10566,10796,231,0.6444176944094723,1.5182794443318521,motorcycle,StraightCross,red-light running
551,10582,10732,151,1.3122553124495058,3.1193337498400715,car,StraightCross,red-light running
552,10618,11051,434,1.8476154211092861,4.677111575594339,car,StraightCross,No violation of traffic lights
553,10656,11037,382,1.645692513993826,3.9280687307633397,car,StraightCross,No violation of traffic lights
554,10661,10943,283,0.681677824397846,1.7000623185919246,bicycle,StraightCross,red-light running
555,10661,10819,159,0.6811811753009887,1.5975683036592276,bicycle,StraightCross,No violation of traffic lights
556,10657,10778,122,1.0733800579323611,2.1648925292687076,motorcycle,StraightCross,red-light running
560,10813,11061,249,2.014856665456382,5.285543042685025,car,StraightCross,No violation of traffic lights
561,10819,11113,295,0.8573725595086493,1.9318094698720574,motorcycle,StraightCross,No violation of traffic lights
562,10828,10974,147,0.6201723082503948,1.5803027350903918,bicycle,StraightCross,No violation of traffic lights
563,10838,11076,239,1.9733688475529387,5.825913021094015,car,StraightCross,No violation of traffic lights
566,10937,11026,90,1.7996013192334097,4.6792515788311135,car,StraightCross,No violation of traffic lights
570,11023,11251,229,0.8077901139834773,1.7274762111084903,bicycle,StraightCross,No violation of traffic lights
571,11044,11408,365,0.9747765472610441,2.70344153455174,tricycle,StraightCross,red-light running
572,11054,11386,333,0.6927513630913588,1.6317971302511232,motorcycle,StraightCross,No violation of traffic lights
574,11135,11316,182,1.7435369643536047,4.332054735134373,car,StraightCross,No violation of traffic lights
575,11127,11327,201,0.7990724826507124,1.7550565868290553,motorcycle,StraightCross,No violation of traffic lights
577,11150,11292,143,0.6496016778319564,1.6348648854013914,bicycle,StraightCross,red-light running
580,11288,11558,271,0.6524924072929105,1.6320157380282656,bicycle,StraightCross,red-light running
581,11311,11370,60,1.757419782169579,4.21422830021098,car,StraightCross,No violation of traffic lights
582,11303,11437,135,0.8785391862528361,1.575300234216329,motorcycle,StraightCross,red-light running
586,11411,11666,256,1.779414645917929,4.639037482651734,car,StraightCross,No violation of traffic lights
587,11400,11797,398,0.6572953779654794,1.559279711060474,bicycle,StraightCross,No violation of traffic lights
590,11502,11664,163,1.8620158776761602,4.762776283005533,car,StraightCross,No violation of traffic lights
594,11524,11634,111,1.9054841132319686,4.866279895967504,car,StraightCross,No violation of traffic lights
597,11589,11704,116,1.9396509331182477,4.695390042515072,car,StraightCross,No violation of traffic lights
599,11627,11753,127,0.6114659537161964,1.5066154735959967,motorcycle,StraightCross,No violation of traffic lights
600,11652,11761,110,0.7288150001034215,1.9847453745962587,motorcycle,StraightCross,No violation of traffic lights
601,11757,11961,205,0.6985457293563058,1.6377446876650157,motorcycle,StraightCross,No violation of traffic lights
602,11781,11840,60,1.884741904067544,4.843624818678249,car,StraightCross,yellow-light running 
604,11842,11922,81,1.7768104802283191,4.700209760962376,car,StraightCross,No violation of traffic lights
4,0,103,104,0.7707577906497911,1.881956271160664,motorcycle,LeftTurn,red-light running
6,2,80,79,1.8390751950048532,4.688684483211462,car,LeftTurn,No violation of traffic lights
16,110,204,95,1.8835790520731588,4.649301611029669,car,LeftTurn,yellow-light running 
17,116,207,92,0.7721559888436177,1.764907072800251,motorcycle,LeftTurn,red-light running
19,150,214,65,1.7127790210348728,4.299823470377526,car,LeftTurn,No violation of traffic lights
26,271,468,198,0.6766315403455484,1.6570049452289,motorcycle,LeftTurn,red-light running
35,449,920,472,1.7590039277321998,4.226531278985056,car,LeftTurn,No violation of traffic lights
37,475,707,233,0.9388897587484792,1.9687104485423659,motorcycle,LeftTurn,No violation of traffic lights
41,684,784,101,0.9741273389603923,1.79774923438471,motorcycle,LeftTurn,No violation of traffic lights
44,700,796,97,1.7744768712798102,4.627081024630055,car,LeftTurn,yellow-light running 
52,769,852,84,0.7461493428491573,1.7507327704488065,motorcycle,LeftTurn,No violation of traffic lights
55,806,946,141,0.7932501940751475,1.5701915098750172,motorcycle,LeftTurn,red-light running
61,947,1041,95,1.9132636085864423,4.756374568751304,car,LeftTurn,No violation of traffic lights
63,964,1089,126,0.8601555681452606,1.8371134152020514,bicycle,LeftTurn,No violation of traffic lights
70,1124,1423,300,2.45716288517513,11.034262370640374,bus,LeftTurn,No violation of traffic lights
76,1178,1271,94,1.7964554161785256,4.6396466011365325,car,LeftTurn,No violation of traffic lights
77,1180,1305,126,0.8437822254948028,1.5742814423359572,motorcycle,LeftTurn,No violation of traffic lights
78,1214,1426,213,1.7931617005701215,4.979553862680019,truck,LeftTurn,No violation of traffic lights
83,1325,1421,97,0.7538690417128305,2.083696079726132,motorcycle,LeftTurn,No violation of traffic lights
87,1411,1550,140,0.5894508371773389,1.486283724597877,motorcycle,LeftTurn,red-light running
